No,name, cid,MOLECULAR_FORMULA,Acute toxicity,Flammability,Instability,Skin Toxicity,Respiratory Toxicity,Eye Toxicity,Environmental Toxicity,,,,,,,,,,,,,,,,,
15620,Diethoxyphosphoryl diethyl phosphate;ethoxy-(4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane,160141481,C22H34NO11P3S,4,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15621,4-Nitrophenolate;phosphate,160505821,C6H4NO7P-4,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15622,Dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;hydroxy-dimethoxy-sulfanylidene-lambda5-phosphane;4-nitrophenolate,160813025,C16H21N2O11P2S2-,4,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15623,Diethynoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;molecular hydrogen,160969306,C10H14NO5PS,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15624,Silver;methyl-(4-nitrophenoxy)phosphinate,161054774,C7H7AgNO5P,3,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15625,Ethoxy-(4-nitrophenoxy)-oxido-sulfanylidene-lambda5-phosphane;hexylazanium,161305657,C14H25N2O5PS,2,4,0,4,4,3,4,,,,,,,,,,,,,,,,,
15626,2-(4-Nitrophenyl)peroxypropanenitrile,161699534,C9H8N2O4,4,2,1,4,4,4,4,,,,,,,,,,,,,,,,,
15627,Sodium;bis(4-nitrophenyl) phosphite,161729256,C12H8N2NaO7P,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15628,4-Nitrophenolate;triethylstannanylium,161809940,C12H19NO3Sn,3,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15629,"Sodium;butyl (2,6-diiodo-4-nitrophenyl) phosphate",161991999,C10H11I2NNaO6P,2,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15630,Ethynoxy-methyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;molecular hydrogen,162148075,C9H12NO4PS,2,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15631,1-[Methoxy(undec-10-enyl)phosphoryl]oxy-4-nitrobenzene,162723542,C18H28NO5P,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15632,1-[Methoxy(oxido)azaniumyl]oxy-4-nitrobenzene,163478158,C7H8N2O5,2,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15633,(Diethyl-lambda4-sulfanylidene)-(4-nitrophenoxy)-dioxido-lambda5-phosphane,163532121,C10H14NO5PS-2,4,1,0,4,4,4,4,,,,,,,,,,,,,,,,,
15634,1-nitro-4-[(4-nitrophenoxy)-[(E)-prop-1-enyl]phosphoryl]oxybenzene,163532417,C15H13N2O7P,1,4,2,3,4,4,4,,,,,,,,,,,,,,,,,
15635,4-dimethoxyphosphoryloxy-N-hydroxybenzeneamine oxide,163850055,C8H12NO6P,3,0,2,4,4,4,4,,,,,,,,,,,,,,,,,
15636,Ethanol;1-hydroperoxy-4-nitrobenzene;yttrium,164903479,C8H11NO5Y,2,3,0,4,4,3,4,,,,,,,,,,,,,,,,,
15637,Cyclopentyl methyl (4-nitrophenyl) phosphate,166171907,C12H16NO6P,4,3,4,4,4,4,4,,,,,,,,,,,,,,,,,
15638,Dihydroxy-(4-nitrophenoxy)phosphanium,166543681,C6H7NO5P+,3,2,1,4,4,4,4,,,,,,,,,,,,,,,,,
15639,"(5R)-4,5-dimethyl-2-(4-nitrophenoxy)-1,3,2lambda5-oxathiaphospholane 2-oxide",169013364,C10H12NO5PS,2,3,0,4,4,4,4,,,,,,,,,,,,,,,,,
15640,Dibutyl (3-nitrophenyl) phosphite,170740441,C14H22NO5P,2,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15641,1-Nitro-4-sulfanyloxybenzene,172312604,C6H5NO3S,4,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15642,Methylsulfanyl-(4-nitrophenoxy)phosphinic acid,114638,C7H8NO5PS,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15643,6-[Ethoxy-(4-nitrophenoxy)phosphoryl]hexanenitrile,254240,C14H19N2O5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15644,"5-methyl-1-(4-nitrophenoxy)-3,4-dihydro-2H-1lambda5-phosphinine 1-oxide",280843,C12H14NO4P,4,4,3,4,4,4,3,,,,,,,,,,,,,,,,,
15645,Bis(4-nitrophenoxy)-propyl-sulfanylidene-lambda5-phosphane,280853,C15H15N2O6PS,2,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15646,Methoxy-(4-nitrophenoxy)-phenoxy-sulfanylidene-lambda5-phosphane,437294,C13H12NO5PS,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15647,(4-Nitrophenoxy)-phenoxy-propoxy-sulfanylidene-lambda5-phosphane,437295,C15H16NO5PS,4,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15648,"O-(4-nitrophenyl) O,O-diphenyl phosphorothioate",1844658,C18H14NO5PS,3,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15649,Ethyl methyl (2-nitrophenyl) phosphate,3030002,C9H12NO6P,3,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15650,Diethoxy-(4-nitrophenoxy)-sulfanylphosphanium,4712983,C10H15NO5PS+,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15651,Dimethoxy-(4-nitrophenoxy)-sulfanylphosphanium,4712991,C8H11NO5PS+,3,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15652,O-Methyl-O-(p-Nitrophenyl) n-Undecylphosphonate,5311435,C18H30NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15653,Chloro-(4-nitrophenoxy)-phenyl-sulfanylidene-lambda5-phosphane,10403333,C12H9ClNO3PS,4,0,4,4,4,4,4,,,,,,,,,,,,,,,,,
15654,1-[Butoxy(undecyl)phosphoryl]oxy-4-nitrobenzene,10476836,C21H36NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15655,1-[2-Chloroethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,10589840,C10H13ClNO5P,2,1,2,3,4,3,4,,,,,,,,,,,,,,,,,
15656,"5,5-Dimethyl-2-(4-nitrophenoxy)-1,3,2lambda~5~-dioxaphosphinan-2-one",10637000,C11H14NO6P,4,4,2,4,4,4,3,,,,,,,,,,,,,,,,,
15657,Tert-butylsulfanylmethylsulfanyl-ethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,10762412,C13H20NO4PS3,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15658,N-[methoxy-(4-nitrophenoxy)phosphanyl]-N-propan-2-ylpropan-2-amine,10902646,C13H21N2O4P,4,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15659,1-[Methoxy(undecyl)phosphoryl]oxy-4-nitrobenzene,10992321,C18H30NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15660,2-Chloroethoxy-bis(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,11015281,C14H12ClN2O7PS,1,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15661,CID 11161520,11161520,C6H4NNa2O6P,4,3,3,4,4,4,4,,,,,,,,,,,,,,,,,
15662,CID 11161521,11161521,C6H6NO6P,3,2,1,4,4,4,4,,,,,,,,,,,,,,,,,
15663,CID 11189310,11189310,C6H6NO6P,3,2,1,4,4,4,4,,,,,,,,,,,,,,,,,
15664,Chloro-methyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,11230486,C7H7ClNO3PS,3,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15665,(4-Nitrophenyl) phenyl propan-2-yl phosphate,11279134,C15H16NO6P,4,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15666,CID 11300064,11300064,C6H4NNa2O6P,4,3,3,4,4,4,4,,,,,,,,,,,,,,,,,
15667,[(2R)-2-hydroxypropyl] (4-nitrophenyl) hydrogen phosphate,11425890,C9H12NO7P,4,2,0,4,4,4,4,,,,,,,,,,,,,,,,,
15668,Methoxy-methyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,11436552,C8H10NO4PS,3,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15669,p-Nitrophenyl phosphate magnesium salt,11736626,C6H4MgNO6P,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15670,Ethoxy-(ethylsulfanylmethylsulfanyl)-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,11792376,C11H16NO4PS3,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15671,1-[Methyl(phenoxy)phosphoryl]oxy-4-nitrobenzene,11865186,C13H12NO5P,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15672,1-[Methyl(phenoxy)phosphoryl]oxy-4-nitrobenzene,11865187,C13H12NO5P,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15673,(4-Nitrophenyl) propyl hydrogen phosphate,12682358,C9H12NO6P,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15674,Ethyl 4-nitrophenyl (dichloromethyl)phosphonate,13587369,C9H10Cl2NO5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15675,1-Hydroxypropan-2-yl (4-nitrophenyl) hydrogen phosphate,14352609,C9H12NO7P,4,2,0,4,4,4,4,,,,,,,,,,,,,,,,,
15676,1-[Butoxy(chloro)phosphoryl]oxy-4-nitrobenzene,14790053,C10H13ClNO5P,2,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15677,1-[Ethyl(octoxy)phosphoryl]oxy-4-nitrobenzene,14821441,C16H26NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15678,"Sodium;3,3-dimethylbutyl (4-nitrophenyl) phosphate",14886417,C12H17NNaO6P,4,1,0,4,4,4,4,,,,,,,,,,,,,,,,,
15679,"3,3-Dimethylbutyl (4-nitrophenyl) hydrogen phosphate",14886418,C12H18NO6P,2,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15680,Sodium;4-methylpentyl (4-nitrophenyl) phosphate,14886419,C12H17NNaO6P,4,2,1,4,4,4,4,,,,,,,,,,,,,,,,,
15681,Sodium;(4-nitrophenyl) phenyl phosphate,14886421,C12H9NNaO6P,4,0,2,4,4,4,4,,,,,,,,,,,,,,,,,
15682,1-[Ethylsulfanyl(phenoxy)phosphoryl]oxy-4-nitrobenzene,15121860,C14H14NO5PS,1,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15683,Chloro-(4-nitrophenoxy)-phenoxy-sulfanylidene-lambda5-phosphane,15265116,C12H9ClNO4PS,3,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15684,Chloro-(4-nitrophenoxy)-propoxy-sulfanylidene-lambda5-phosphane,15265117,C9H11ClNO4PS,4,1,4,4,4,4,4,,,,,,,,,,,,,,,,,
15685,Chloro-(4-nitrophenoxy)-propylsulfanyl-sulfanylidene-lambda5-phosphane,15265118,C9H11ClNO3PS2,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15686,1-[Chloromethyl(octoxy)phosphoryl]oxy-4-nitrobenzene,15356570,C15H23ClNO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15687,"Methyl parathion,[ring 14c(u)]",15558464,C10H14NO5PS,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15688,1-[Amino(ethoxy)phosphinothioyl]oxy-4-nitrobenzene,15595733,C8H11N2O4PS,2,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15689,1-[Methoxy(pentyl)phosphoryl]oxy-4-nitrobenzene,15863436,C12H18NO5P,4,4,3,3,4,3,4,,,,,,,,,,,,,,,,,
15690,4-Nitrophenyl phosphate magnesium salt,16219733,C6H6MgNO6P,3,0,2,4,4,4,4,,,,,,,,,,,,,,,,,
15691,Trimethyl(4-nitrophenoxy)stannane,16694672,C9H13NO3Sn,3,3,2,3,4,3,4,,,,,,,,,,,,,,,,,
15692,Sodium;(4-nitrophenyl) phosphate;hexahydrate,18462874,C6H16NNaO12P-,4,3,3,4,4,4,4,,,,,,,,,,,,,,,,,
15693,Diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;thiophosphate,20296040,C10H14NO8P2S2-3,2,3,0,4,4,4,4,,,,,,,,,,,,,,,,,
15694,(4-Nitrophenyl) phosphate;hexahydrate,20486155,C6H16NO12P-2,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15695,2-Chloroethyl (4-nitrophenyl) propan-2-yl phosphate,21119958,C11H15ClNO6P,2,4,2,3,4,4,4,,,,,,,,,,,,,,,,,
15696,(4-Nitrophenyl) propan-2-yl hydrogen phosphate,21127020,C9H12NO6P,4,3,0,4,4,4,4,,,,,,,,,,,,,,,,,
15697,2-Iodo-4-[methoxy(methylsulfanyl)phosphoryl]oxy-1-nitrobenzene,21151532,C8H9INO5PS,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15698,Ethoxy-hydroxy-(2-nitrophenoxy)-sulfanylidene-lambda5-phosphane,21447702,C8H10NO5PS,2,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15699,Diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,22769940,C20H28N2O10P2S2,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15700,O=P(Nme)(ome)-O-(4-nitrophenyl),23274407,C8H11N2O5P,2,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15701,"Phosphonate,O-Pr,O-(p-NO2Ph),Et",23274934,C11H16NO5P,4,2,4,4,4,4,4,,,,,,,,,,,,,,,,,
15702,1-[Tert-butyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,23275226,C12H18NO5P,4,1,4,4,4,4,4,,,,,,,,,,,,,,,,,
15703,Ethoxy-[2-[ethoxy-(4-nitrophenoxy)phosphinothioyl]ethyl]-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,23412936,C18H22N2O8P2S2,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15704,[(4-Nitrophenoxy)-oxidophosphoryl] hydrogen phosphate,23416180,C6H5NO9P2-2,3,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15705,Methoxy-[methoxy-(4-nitrophenoxy)phosphinothioyl]oxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,23416346,C14H14N2O9P2S2,2,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15706,1-[Methylsulfanyl-(4-nitrophenoxy)phosphoryl]oxy-4-nitrobenzene,23416365,C13H11N2O7PS,2,4,0,3,4,3,4,,,,,,,,,,,,,,,,,
15707,Silver;(4-nitrophenyl) phosphate,23471220,C6H4AgNO6P-,4,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15708,Diethoxy-oxido-sulfanylidene-lambda5-phosphane;4-nitrophenol,23615431,C10H15NO6PS-,2,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15709,Dipotassium;(4-nitrophenyl) phosphate,24802403,C6H4K2NO6P,4,3,3,4,4,4,4,,,,,,,,,,,,,,,,,
15710,1-[2-Azidoethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,24806191,C10H13N4O5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15711,"(2S)-2-(4-nitrophenoxy)-1,4,2lambda5-dioxaphosphinane 2-oxide",25725945,C9H10NO6P,4,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15712,"(2R)-2-(4-nitrophenoxy)-1,4,2lambda5-dioxaphosphinane 2-oxide",36690921,C9H10NO6P,4,4,0,4,4,4,4,,,,,,,,,,,,,,,,,
15713,CID 40532100,40532100,C10H14NO5P,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15714,CID 40532105,40532105,C10H14NO5P,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15715,Ethyl (4-nitrophenyl) propan-2-yl phosphate,44459091,C11H16NO6P,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15716,Methyl (4-nitrophenyl) propan-2-yl phosphate,44459148,C10H14NO6P,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15717,Methoxy-methylsulfanyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,44478327,C8H10NO4PS2,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15718,1-[Methoxy(methylsulfanyl)phosphoryl]oxy-4-nitrobenzene,44478328,C8H10NO5PS,4,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15719,Butyl methyl 4-nitrophenyl phosphate,53990479,C11H16NO6P,2,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15720,2-Methylpropyl-(4-nitrophenoxy)phosphinate,57349475,C10H13NO5P-,3,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15721,"3,3-Dimethylbutyl 4-nitrophenyl phosphate",71339749,C12H17NO6P-,4,2,0,4,4,4,4,,,,,,,,,,,,,,,,,
15722,Didecyl 4-nitrophenyl phosphate,71347067,C26H46NO6P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15723,Hexadecyl methyl 4-nitrophenyl phosphate,71347930,C23H40NO6P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15724,Hexyl 4-nitrophenyl methylphosphonate,71354576,C13H20NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15725,tert-Butyl 4-nitrophenyl phosphate,71355857,C10H13NO6P-,4,4,1,4,4,4,4,,,,,,,,,,,,,,,,,
15726,Tert-butyl (4-nitrophenyl) hydrogen phosphate,71355858,C10H14NO6P,3,4,1,4,4,4,4,,,,,,,,,,,,,,,,,
15727,(4-Nitrophenyl) propyl phosphate,71355914,C9H11NO6P-,4,1,1,4,4,4,4,,,,,,,,,,,,,,,,,
15728,2-Methylbutan-2-yl 4-nitrophenyl phosphate,71355997,C11H15NO6P-,4,2,0,4,4,4,4,,,,,,,,,,,,,,,,,
15729,2-Methylbutan-2-yl (4-nitrophenyl) hydrogen phosphate,71355998,C11H16NO6P,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15730,"4,5-Dimethyl-2-(4-nitrophenoxy)-2H-1,3,2lambda~5~-dioxaphosphol-2-one",71363827,C10H10NO6P,4,4,3,4,4,4,4,,,,,,,,,,,,,,,,,
15731,Ethoxy(dimethyl)(4-nitrophenoxy)silane,71369592,C10H15NO4Si,3,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15732,Heptyl 4-nitrophenyl methylphosphonate,71383647,C14H22NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15733,4-Nitrophenyl pentyl methylphosphonate,71404337,C12H18NO5P,4,4,3,3,4,3,4,,,,,,,,,,,,,,,,,
15734,Butyl 4-nitrophenyl methylphosphonate,71404338,C11H16NO5P,2,0,4,4,4,4,4,,,,,,,,,,,,,,,,,
15735,O-(4-Nitrophenyl) O-octyl phenylphosphonothioate,71409695,C20H26NO4PS,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15736,O-Hexyl O-(4-nitrophenyl) phenylphosphonothioate,71409745,C18H22NO4PS,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15737,O-(4-Nitrophenyl) O-pentyl phenylphosphonothioate,71409746,C17H20NO4PS,4,4,3,3,4,3,4,,,,,,,,,,,,,,,,,
15738,O-Butyl O-(4-nitrophenyl) phenylphosphonothioate,71409747,C16H18NO4PS,2,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15739,O-Methyl O-(4-nitrophenyl) ethylphosphonothioate,71424040,C9H12NO4PS,3,1,1,4,4,4,4,,,,,,,,,,,,,,,,,
15740,O-Methyl O-(4-nitrophenyl) propylphosphonothioate,71424041,C10H14NO4PS,3,2,4,4,4,4,4,,,,,,,,,,,,,,,,,
15741,1-[3-Bromopropoxy(methyl)phosphoryl]oxy-4-nitrobenzene,71579908,C10H13BrNO5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15742,1-[Ethyl(3-iodopropoxy)phosphoryl]oxy-4-nitrobenzene,71580000,C11H15INO5P,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15743,1-[3-Bromopropoxy(ethyl)phosphoryl]oxy-4-nitrobenzene,71580002,C11H15BrNO5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15744,Ethyl-(2-iodoethoxy)-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,71580102,C10H13INO4PS,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15745,Ethyl-(3-iodopropoxy)-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,71580103,C11H15INO4PS,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15746,2-Bromoethoxy-ethyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,71580104,C10H13BrNO4PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15747,3-Bromopropoxy-ethyl-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,71580105,C11H15BrNO4PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15748,[2-Bromoethoxy(methoxy)phosphanyl]sulfanyl-(4-nitrophenoxy)phosphinous acid,72706776,C9H12BrNO6P2S,1,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15749,[2-Chloroethoxy(methoxy)phosphanyl]sulfanyl-(4-nitrophenoxy)phosphinous acid,72706777,C9H12ClNO6P2S,1,4,2,4,4,4,4,,,,,,,,,,,,,,,,,
15750,[2-Iodoethoxy(methoxy)phosphanyl]sulfanyl-(4-nitrophenoxy)phosphinous acid,72706779,C9H12INO6P2S,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15751,"diethoxy-(4-nitro(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-trien-1-yl)oxy-sulfanylidene-lambda5-phosphane",76973271,C10H14NO5PS,4,1,0,4,4,4,4,,,,,,,,,,,,,,,,,
15752,Hexadecyl (4-nitrophenyl) hydrogen phosphate,85727434,C22H38NO6P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15753,N-(4-diethoxyphosphinothioyloxyphenyl)hydroxylamine,85843561,C10H16NO4PS,3,4,3,4,4,4,3,,,,,,,,,,,,,,,,,
15754,"Phosphoramidothioic acid, dimethyl-, S-methyl O-(4-nitrophenyl) ester",85946754,C9H13N2O4PS,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,
15755,Aluminum;diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,88391742,C10H14AlNO5PS+3,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15756,CID 88391744,88391744,C10H14AlNO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15757,Sodium;dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;nitrate,88392703,C8H10N2NaO8PS,2,3,0,4,4,4,4,,,,,,,,,,,,,,,,,
15758,Dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;silicon(4+),88448008,C8H10NO5PSSi+4,4,3,1,4,4,4,4,,,,,,,,,,,,,,,,,
15759,Calcium;diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,88633740,C10H14CaNO5PS+2,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15760,CID 88633741,88633741,C10H14CaNO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15761,Calcium;sodium;dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,88652410,C8H10CaNNaO5PS+3,4,3,0,4,4,4,4,,,,,,,,,,,,,,,,,
15762,Silver;(4-nitrophenyl) dihydrogen phosphate,88761996,C6H6AgNO6P+,2,3,2,4,4,4,4,,,,,,,,,,,,,,,,,
15763,"4-Nitrophenyl phosphate, potassium salt",90471011,C6H5KNO6P,3,2,1,4,3,4,4,,,,,,,,,,,,,,,,,
15764,Octyl 4-nitrophenyl hexylphosphonate,92023951,C20H34NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15765,6-[Ethoxy-(4-nitrophenoxy)phosphoryl]hexanenitrile,92164329,C14H19N2O5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15766,1-[Ethoxy(iodomethyl)phosphoryl]oxy-4-nitrobenzene,92164473,C9H11INO5P,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15767,"(1R)-5-methyl-1-(4-nitrophenoxy)-3,4-dihydro-2H-1lambda5-phosphinine 1-oxide",92164483,C12H14NO4P,4,4,3,4,4,4,3,,,,,,,,,,,,,,,,,
15768,1-[2-Bromoethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,92164484,C10H13BrNO5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15769,"(1S)-4-methyl-1-(4-nitrophenoxy)-2,3-dihydro-1lambda5-phosphole 1-oxide",92164485,C11H12NO4P,4,4,3,4,4,4,4,,,,,,,,,,,,,,,,,
15770,"(1S)-1-(4-nitrophenoxy)-2,3-dihydro-1lambda5-phosphole 1-oxide",92164486,C10H10NO4P,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15771,6-[Ethoxy-(4-nitrophenoxy)phosphoryl]hexanenitrile,92171012,C14H19N2O5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15772,"(1R)-4-methyl-1-(4-nitrophenoxy)-2,3-dihydro-1lambda5-phosphole 1-oxide",92266487,C11H12NO4P,4,4,3,4,4,4,4,,,,,,,,,,,,,,,,,
15773,"(1S)-5-methyl-1-(4-nitrophenoxy)-3,4-dihydro-2H-1lambda5-phosphinine 1-oxide",92266488,C12H14NO4P,4,4,3,4,4,4,3,,,,,,,,,,,,,,,,,
15774,1-[Ethoxy(iodomethyl)phosphoryl]oxy-4-nitrobenzene,92270074,C9H11INO5P,3,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15775,1-[2-Bromoethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,92270077,C10H13BrNO5P,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15776,"(1R)-1-(4-nitrophenoxy)-2,3-dihydro-1lambda5-phosphole 1-oxide",92289769,C10H10NO4P,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,
15777,1-[Chloromethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,92975391,C9H11ClNO5P,4,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15778,1-[Chloromethyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,92975392,C9H11ClNO5P,4,1,2,4,4,4,4,,,,,,,,,,,,,,,,,
15779,CID 97103337,97103337,C13H20NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15780,CID 97103338,97103338,C13H20NO5P,2,4,2,4,4,3,4,,,,,,,,,,,,,,,,,
15781,"(6S)-6-[ethoxy-(4-nitrophenoxy)phosphoryl]cyclohexa-2,4-diene-1-thione",97304334,C14H14NO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15782,"(6S)-6-[ethoxy-(4-nitrophenoxy)phosphoryl]cyclohexa-2,4-diene-1-thione",97304335,C14H14NO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15783,"(6R)-6-[ethoxy-(4-nitrophenoxy)phosphoryl]cyclohexa-2,4-diene-1-thione",98097316,C14H14NO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
15784,"(6R)-6-[ethoxy-(4-nitrophenoxy)phosphoryl]cyclohexa-2,4-diene-1-thione",98097318,C14H14NO5PS,2,4,2,3,4,3,4,,,,,,,,,,,,,,,,,
